Order ID,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode,Order Date,CustomerName,State,City
B-26067,67,2,4,Clothing,T-shirt,UPI,16-03-2018,Tulika,Madhya Pradesh,Bhopal
B-25601,66,-12,5,Clothing,Stole,UPI,01-04-2018,Bharat,Gujarat,Ahmedabad
B-25804,321,26,3,Electronics,Printers,Debit Card,05-10-2018,Sudheer,Karnataka,Bangalore
B-25751,43,-5,2,Clothing,Saree,COD,14-08-2018,Nishant,Maharashtra,Mumbai
B-25630,114,-39,5,Clothing,Kurti,COD,24-04-2018,Sahil,Punjab,Chandigarh
B-25899,43,17,1,Clothing,Saree,COD,08-12-2018,Aishwarya,Uttar Pradesh,Prayagraj
B-25751,43,21,3,Clothing,Shirt,COD,14-08-2018,Nishant,Maharashtra,Mumbai
B-26081,637,50,5,Clothing,Saree,COD,22-03-2018,Aarushi,Tamil Nadu,Chennai
B-25851,300,42,2,Electronics,Printers,COD,06-11-2018,Kushal,Nagaland,Kohima
B-26036,341,44,7,Furniture,Furnishings,UPI,23-02-2018,Bhishm,Maharashtra,Mumbai
B-25704,102,0,3,Electronics,Phones,COD,29-06-2018,Riya,Maharashtra,Mumbai
B-25761,328,-15,3,Electronics,Electronic Games,Debit Card,25-08-2018,Madhav,Uttar Pradesh,Mathura
B-25978,341,160,7,Clothing,Stole,Debit Card,27-01-2018,Parin,Maharashtra,Mumbai
B-26077,62,11,7,Clothing,Hankerchief,UPI,22-03-2018,Divsha,Rajasthan,Jaipur
B-25981,42,13,3,Clothing,Leggings,COD,28-01-2018,Amruta,Delhi,Delhi
B-26043,62,28,5,Clothing,Hankerchief,UPI,01-03-2018,Amit,Sikkim,Gangtok
B-25896,42,7,2,Clothing,Kurti,COD,05-12-2018,Aman,Maharashtra,Mumbai
B-25790,42,-3,1,Electronics,Electronic Games,COD,23-09-2018,Sajal,Bihar,Patna
B-25789,313,-13,5,Furniture,Bookcases,UPI,22-09-2018,Akshay,Uttar Pradesh,Lucknow
B-26061,109,52,2,Clothing,Stole,UPI,14-03-2018,Anurag,Madhya Pradesh,Indore
B-25923,226,58,3,Electronics,Accessories,COD,27-12-2018,Gopal,Maharashtra,Mumbai
B-25868,62,-1,1,Electronics,Phones,UPI,18-11-2018,Vikash,Goa,Goa
B-25777,61,-25,4,Electronics,Accessories,UPI,10-09-2018,Aditi,Madhya Pradesh,Indore
B-25999,222,74,5,Clothing,Hankerchief,COD,05-02-2018,Diwakar,Delhi,Delhi
B-25854,342,-154,7,Furniture,Furnishings,Debit Card,08-11-2018,Shubham,Maharashtra,Pune
B-25667,344,-34,3,Clothing,Saree,Debit Card,23-05-2018,Anjali,Haryana,Chandigarh
B-25829,345,38,7,Clothing,Hankerchief,Debit Card,25-10-2018,Apoorva,Haryana,Chandigarh
B-25705,46,0,2,Electronics,Electronic Games,COD,30-06-2018,Shweta,Madhya Pradesh,Indore
B-25843,255,74,5,Clothing,Hankerchief,COD,03-11-2018,Mrunal,Maharashtra,Mumbai
B-25958,360,32,3,Clothing,Saree,UPI,18-01-2018,Aparajita,West Bengal,Kolkata
B-25893,372,59,3,Electronics,Printers,UPI,04-12-2018,Vrinda,Uttar Pradesh,Mathura
B-25855,61,30,2,Clothing,Hankerchief,UPI,08-11-2018,Abhijeet,Madhya Pradesh,Bhopal
B-25616,42,12,5,Clothing,Hankerchief,COD,15-04-2018,Kanak,Goa,Goa
B-25630,42,-26,2,Clothing,Kurti,COD,24-04-2018,Sahil,Punjab,Chandigarh
B-25936,61,25,4,Clothing,Saree,UPI,05-01-2018,Nikhil,Punjab,Chandigarh
B-25830,41,11,6,Clothing,Hankerchief,COD,26-10-2018,Aastha,Himachal Pradesh,Simla
B-25930,40,13,3,Clothing,T-shirt,COD,03-01-2018,Monica,Punjab,Chandigarh
B-25808,59,21,2,Clothing,Stole,UPI,08-10-2018,Apsingekar,Bihar,Patna
B-25979,57,27,2,Clothing,Shirt,UPI,27-01-2018,Shivangi,Madhya Pradesh,Indore
B-25687,17,6,1,Clothing,Stole,UPI,11-06-2018,Sanjna,Maharashtra,Mumbai
B-26087,40,10,2,Clothing,Stole,COD,26-03-2018,Vandana,Himachal Pradesh,Simla
B-25764,349,-24,2,Clothing,Saree,Debit Card,28-08-2018,Sanjova,Maharashtra,Pune
B-25782,335,-22,7,Furniture,Chairs,UPI,15-09-2018,Aayushi,Maharashtra,Mumbai
B-25854,40,16,3,Clothing,Hankerchief,COD,08-11-2018,Shubham,Maharashtra,Pune
B-26085,40,17,2,Clothing,Stole,COD,26-03-2018,Shrichand,Punjab,Chandigarh
B-25630,40,-7,3,Clothing,Stole,COD,24-04-2018,Sahil,Punjab,Chandigarh
B-25999,352,74,8,Clothing,Stole,Debit Card,05-02-2018,Diwakar,Delhi,Delhi
B-25648,55,-26,4,Clothing,Saree,UPI,04-05-2018,Aditya,Punjab,Chandigarh
B-25952,352,18,5,Clothing,Trousers,Debit Card,13-01-2018,Priyanka,Madhya Pradesh,Indore
B-25710,53,-18,4,Clothing,T-shirt,UPI,05-07-2018,Megha,Maharashtra,Pune
B-25685,51,7,2,Furniture,Furnishings,UPI,10-06-2018,Sheetal,Madhya Pradesh,Indore
B-25740,40,-37,3,Clothing,Stole,COD,03-08-2018,Rane,Maharashtra,Mumbai
B-25973,39,14,5,Clothing,Leggings,COD,24-01-2018,Madan Mohan,Uttar Pradesh,Mathura
B-25769,355,-4,2,Clothing,Saree,Debit Card,02-09-2018,Surbhi,Maharashtra,Mumbai
B-25687,357,139,2,Clothing,Saree,Debit Card,11-06-2018,Sanjna,Maharashtra,Mumbai
B-25603,38,18,1,Clothing,Kurti,COD,03-04-2018,Jahan,Madhya Pradesh,Bhopal
B-26050,38,9,2,Clothing,Stole,COD,06-03-2018,Paridhi,Rajasthan,Jaipur
B-25748,141,10,4,Clothing,Shirt,UPI,12-08-2018,Nitant,Rajasthan,Jaipur
B-25833,36,4,9,Clothing,Hankerchief,COD,29-10-2018,Krishna,Madhya Pradesh,Indore
B-25930,351,-94,5,Electronics,Electronic Games,COD,03-01-2018,Monica,Punjab,Chandigarh
B-26035,369,15,3,Electronics,Electronic Games,Debit Card,23-02-2018,Pinky,Jammu and Kashmir,Kashmir
B-25851,53,24,6,Clothing,Hankerchief,EMI,06-11-2018,Kushal,Nagaland,Kohima
B-25718,371,115,1,Furniture,Bookcases,Debit Card,12-07-2018,Anjali,Maharashtra,Mumbai
B-25898,499,33,4,Clothing,Saree,COD,07-12-2018,Abhishek,Rajasthan,Udaipur
B-25893,223,62,7,Clothing,Shirt,COD,04-12-2018,Vrinda,Uttar Pradesh,Mathura
B-25983,50,-4,6,Clothing,T-shirt,EMI,30-01-2018,Atul,Delhi,Delhi
B-26056,391,90,6,Electronics,Phones,Debit Card,10-03-2018,Sonal,Bihar,Patna
B-25715,416,137,3,Electronics,Phones,Debit Card,10-07-2018,Srishti,Jammu and Kashmir,Kashmir
B-25702,424,-17,9,Furniture,Chairs,Debit Card,27-06-2018,Shaily,Maharashtra,Mumbai
B-25618,362,127,1,Furniture,Bookcases,COD,18-04-2018,Manju,Andhra Pradesh,Hyderabad
B-25643,36,-7,1,Electronics,Electronic Games,COD,29-04-2018,Kirti,Jammu and Kashmir,Kashmir
B-25961,34,-10,3,Clothing,Skirt,COD,18-01-2018,Surbhi,Gujarat,Ahmedabad
B-25873,367,73,3,Electronics,Electronic Games,UPI,23-11-2018,Divyeta,Madhya Pradesh,Indore
B-26053,425,208,7,Clothing,Saree,Debit Card,09-03-2018,Kirti,Jammu and Kashmir,Kashmir
B-25683,433,26,3,Electronics,Printers,Debit Card,08-06-2018,Shreya,Kerala ,Thiruvananthapuram
B-25718,460,31,3,Furniture,Bookcases,Debit Card,12-07-2018,Anjali,Maharashtra,Mumbai
B-25753,62,-56,5,Clothing,Kurti,COD,17-08-2018,Shivam,Uttar Pradesh,Lucknow
B-25852,50,16,1,Clothing,Stole,EMI,07-11-2018,Soumyabrata,Andhra Pradesh,Hyderabad
B-25914,460,-143,3,Furniture,Chairs,Debit Card,18-12-2018,Kajal,Delhi,Delhi
B-26083,34,3,3,Clothing,Saree,COD,24-03-2018,Yogesh,Bihar,Patna
B-25857,227,59,2,Furniture,Furnishings,UPI,10-11-2018,Anand,Madhya Pradesh,Indore
B-25939,469,33,4,Electronics,Electronic Games,Debit Card,05-01-2018,Vineet,Sikkim,Gangtok
B-25851,103,46,2,Clothing,Saree,UPI,06-11-2018,Kushal,Nagaland,Kohima
B-25699,34,-13,5,Clothing,Leggings,COD,24-06-2018,Kritika,Uttar Pradesh,Lucknow
B-26078,137,63,3,Clothing,Stole,COD,22-03-2018,Kasheen,West Bengal,Kolkata
B-26075,34,12,2,Clothing,Stole,COD,21-03-2018,Pearl,Maharashtra,Pune
B-25956,474,56,4,Electronics,Phones,Debit Card,17-01-2018,Shreya,Maharashtra,Mumbai
B-25861,50,3,2,Clothing,Stole,EMI,15-11-2018,Aayush,Uttar Pradesh,Lucknow
B-25777,69,-67,4,Clothing,Kurti,UPI,10-09-2018,Aditi,Madhya Pradesh,Indore
B-25634,389,-83,3,Furniture,Chairs,UPI,26-04-2018,Sanjay,Goa,Goa
B-25753,77,-43,8,Clothing,Stole,COD,17-08-2018,Shivam,Uttar Pradesh,Lucknow
B-25687,51,21,3,Clothing,T-shirt,COD,11-06-2018,Sanjna,Maharashtra,Mumbai
B-25885,394,146,2,Furniture,Bookcases,UPI,28-11-2018,Shatayu,Madhya Pradesh,Indore
B-25767,48,-22,2,Clothing,Saree,EMI,31-08-2018,Ashmeet,West Bengal,Kolkata
B-25961,34,-12,5,Clothing,Leggings,COD,18-01-2018,Surbhi,Gujarat,Ahmedabad
B-25923,484,28,3,Electronics,Printers,Debit Card,27-12-2018,Gopal,Maharashtra,Mumbai
B-25799,47,-27,4,Clothing,Saree,EMI,01-10-2018,Divyansh,Gujarat,Ahmedabad
B-25955,45,8,4,Clothing,Skirt,EMI,16-01-2018,Shiva,Maharashtra,Pune
B-26015,128,55,1,Clothing,Saree,COD,14-02-2018,Kasheen,West Bengal,Kolkata
B-26051,669,74,5,Furniture,Bookcases,COD,07-03-2018,Parishi,West Bengal,Kolkata
B-25822,34,13,2,Clothing,Saree,COD,18-10-2018,Tejas,Karnataka,Bangalore
B-25989,44,14,3,Clothing,Hankerchief,Credit Card,01-02-2018,Anjali,Delhi,Delhi
B-25910,33,1,2,Clothing,Shirt,COD,14-12-2018,Jay,Delhi,Delhi
B-25956,33,10,3,Clothing,Hankerchief,COD,17-01-2018,Shreya,Maharashtra,Mumbai
B-25986,487,-23,3,Electronics,Printers,Debit Card,31-01-2018,Shweta,Rajasthan,Udaipur
B-26098,497,179,3,Furniture,Chairs,Debit Card,29-03-2018,Pinky,Jammu and Kashmir,Kashmir
B-26061,508,203,2,Electronics,Accessories,Debit Card,14-03-2018,Anurag,Madhya Pradesh,Indore
B-25954,524,-25,2,Electronics,Electronic Games,Debit Card,14-01-2018,Trupti,Gujarat,Ahmedabad
B-26034,425,183,5,Electronics,Accessories,UPI,23-02-2018,Vini,Karnataka,Bangalore
B-25909,168,56,3,Clothing,Saree,COD,13-12-2018,Sujay,Maharashtra,Pune
B-25692,141,28,7,Furniture,Furnishings,UPI,17-06-2018,Rashmi,Madhya Pradesh,Indore
B-25959,429,17,3,Furniture,Chairs,UPI,18-01-2018,Muskan,Madhya Pradesh,Indore
B-25745,44,-8,3,Clothing,Stole,Credit Card,09-08-2018,Kartik,Gujarat,Ahmedabad
B-25689,149,136,3,Clothing,Stole,UPI,14-06-2018,Bhaggyasree,Maharashtra,Mumbai
B-25786,44,-34,3,Clothing,Stole,Credit Card,19-09-2018,Madan Mohan,Uttar Pradesh,Mathura
B-25897,33,10,3,Clothing,Hankerchief,COD,06-12-2018,Rohan,Madhya Pradesh,Indore
B-26056,33,9,2,Clothing,Hankerchief,COD,10-03-2018,Sonal,Bihar,Patna
B-25855,442,31,2,Electronics,Electronic Games,UPI,08-11-2018,Abhijeet,Madhya Pradesh,Bhopal
B-25667,41,6,5,Clothing,Skirt,Credit Card,23-05-2018,Anjali,Haryana,Chandigarh
B-25701,33,-12,5,Clothing,Hankerchief,COD,26-06-2018,Maithilee,Madhya Pradesh,Indore
B-26046,32,3,8,Clothing,Hankerchief,COD,04-03-2018,Nishi,Maharashtra,Mumbai
B-25676,32,6,3,Clothing,Shirt,COD,01-06-2018,Chandni,Rajasthan,Jaipur
B-26045,179,77,1,Clothing,Saree,UPI,03-03-2018,Nidhi,Nagaland,Kohima
B-25889,31,10,1,Clothing,Kurti,COD,03-12-2018,Abhishek,Gujarat,Surat
B-25900,140,68,5,Clothing,T-shirt,COD,09-12-2018,Anand,Punjab,Amritsar
B-25685,529,137,3,Electronics,Phones,Debit Card,10-06-2018,Sheetal,Madhya Pradesh,Indore
B-25622,534,0,3,Clothing,Saree,Debit Card,22-04-2018,Monisha,Rajasthan,Jaipur
B-25709,41,-6,1,Furniture,Chairs,Credit Card,01-07-2018,Aakanksha,Madhya Pradesh,Indore
B-25798,379,63,2,Clothing,Saree,COD,01-10-2018,Shishu,Andhra Pradesh,Hyderabad
B-25933,81,-44,3,Clothing,Stole,COD,04-01-2018,Shikhar,Maharashtra,Mumbai
B-25793,40,-33,5,Clothing,Hankerchief,Credit Card,24-09-2018,Siddharth,Madhya Pradesh,Indore
B-25951,40,18,1,Electronics,Accessories,Credit Card,13-01-2018,Jesal,West Bengal,Kolkata
B-25656,534,0,3,Clothing,Saree,Debit Card,11-05-2018,Priyanka,Maharashtra,Pune
B-26056,31,9,2,Clothing,Hankerchief,COD,10-03-2018,Sonal,Bihar,Patna
B-25870,473,-113,9,Clothing,Hankerchief,UPI,20-11-2018,Pranav,Andhra Pradesh,Hyderabad
B-25690,31,-10,3,Clothing,Skirt,COD,15-06-2018,Gunjan,Madhya Pradesh,Indore
B-25702,31,-3,4,Clothing,Saree,COD,27-06-2018,Shaily,Maharashtra,Mumbai
B-25752,91,15,6,Clothing,T-shirt,UPI,14-08-2018,Vaibhav,Madhya Pradesh,Indore
B-25781,30,-25,2,Clothing,T-shirt,COD,14-09-2018,Rutuja,Gujarat,Ahmedabad
B-26038,30,6,1,Clothing,T-shirt,COD,24-02-2018,Pooja,Bihar,Patna
B-25761,40,0,3,Clothing,Saree,Credit Card,25-08-2018,Madhav,Uttar Pradesh,Mathura
B-25751,534,5,2,Electronics,Electronic Games,Debit Card,14-08-2018,Nishant,Maharashtra,Mumbai
B-25750,539,-146,7,Furniture,Furnishings,Debit Card,14-08-2018,Priyanshu,Madhya Pradesh,Indore
B-25726,490,-128,8,Furniture,Bookcases,UPI,21-07-2018,Kiran,Maharashtra,Mumbai
B-26048,163,81,2,Electronics,Accessories,COD,04-03-2018,Parth,Maharashtra,Pune
B-26051,184,85,6,Clothing,T-shirt,UPI,07-03-2018,Parishi,West Bengal,Kolkata
B-25614,494,54,4,Furniture,Bookcases,COD,13-04-2018,Vandana,Himachal Pradesh,Simla
B-25907,30,11,5,Clothing,Hankerchief,COD,11-12-2018,Jaydeep,Madhya Pradesh,Bhopal
B-25789,30,0,1,Clothing,Kurti,COD,22-09-2018,Akshay,Uttar Pradesh,Lucknow
B-26097,39,-18,2,Clothing,Leggings,Credit Card,28-03-2018,Vini,Karnataka,Bangalore
B-25902,1700,85,3,Clothing,Trousers,COD,10-12-2018,Ishpreet,Maharashtra,Mumbai
B-25657,332,-43,6,Electronics,Phones,UPI,13-05-2018,Tulika,Madhya Pradesh,Bhopal
B-25854,436,131,9,Clothing,Hankerchief,UPI,08-11-2018,Shubham,Maharashtra,Pune
B-25610,30,-5,2,Furniture,Furnishings,COD,09-04-2018,Yogesh,Bihar,Patna
B-25733,30,-10,2,Clothing,Stole,COD,28-07-2018,Dhirajendu,Maharashtra,Mumbai
B-25798,38,-13,3,Clothing,Stole,Credit Card,01-10-2018,Shishu,Andhra Pradesh,Hyderabad
B-25803,511,194,3,Furniture,Chairs,UPI,05-10-2018,Shivanshu,Madhya Pradesh,Indore
B-25755,37,-53,3,Clothing,Saree,Credit Card,19-08-2018,Shourya,Kerala ,Thiruvananthapuram
B-25850,513,215,2,Electronics,Accessories,COD,05-11-2018,Abhishek,Goa,Goa
B-25667,516,69,4,Furniture,Bookcases,UPI,23-05-2018,Anjali,Haryana,Chandigarh
B-25796,559,-19,2,Clothing,Trousers,Debit Card,24-09-2018,Sukrith,Maharashtra,Mumbai
B-26013,29,-10,3,Clothing,Skirt,COD,13-02-2018,Jahan,Madhya Pradesh,Bhopal
B-25683,148,52,5,Clothing,Stole,UPI,08-06-2018,Shreya,Kerala ,Thiruvananthapuram
B-26054,559,-174,2,Electronics,Electronic Games,Debit Card,10-03-2018,Mayank,Maharashtra,Mumbai
B-26010,527,26,3,Electronics,Electronic Games,COD,11-02-2018,Kartikay,Bihar,Patna
B-25979,560,44,3,Clothing,Saree,Debit Card,27-01-2018,Shivangi,Madhya Pradesh,Indore
B-25973,571,108,12,Clothing,Stole,Debit Card,24-01-2018,Madan Mohan,Uttar Pradesh,Mathura
B-25975,29,2,3,Clothing,Skirt,COD,25-01-2018,Priyanka,Uttar Pradesh,Prayagraj
B-26010,29,3,2,Clothing,Stole,COD,11-02-2018,Kartikay,Bihar,Patna
B-25767,29,-3,3,Clothing,Saree,COD,31-08-2018,Ashmeet,West Bengal,Kolkata
B-25815,35,14,2,Clothing,Stole,Credit Card,10-10-2018,Harsh,Nagaland,Kohima
B-25853,579,139,3,Electronics,Printers,Debit Card,08-11-2018,Gaurav,Gujarat,Ahmedabad
B-25756,29,-24,4,Clothing,Leggings,COD,20-08-2018,Mohan,Maharashtra,Mumbai
B-25755,593,213,4,Furniture,Bookcases,Debit Card,19-08-2018,Shourya,Kerala ,Thiruvananthapuram
B-25996,217,72,2,Furniture,Furnishings,COD,04-02-2018,Prashant,Delhi,Delhi
B-25619,353,90,8,Clothing,Saree,COD,18-04-2018,Ramesh,Gujarat,Ahmedabad
B-26050,382,92,2,Electronics,Printers,COD,06-03-2018,Paridhi,Rajasthan,Jaipur
B-26000,597,93,4,Furniture,Chairs,Debit Card,06-02-2018,Shubham,Delhi,Delhi
B-26058,212,97,7,Clothing,Hankerchief,COD,11-03-2018,Aditya,Punjab,Chandigarh
B-25856,689,90,5,Clothing,Saree,COD,10-11-2018,Abhijeet,Maharashtra,Mumbai
B-26044,28,-10,3,Clothing,Skirt,COD,02-03-2018,Sanjay,Goa,Goa
B-25654,34,12,3,Clothing,Hankerchief,Credit Card,10-05-2018,Sabah,Maharashtra,Mumbai
B-26051,600,-102,5,Electronics,Electronic Games,Debit Card,07-03-2018,Parishi,West Bengal,Kolkata
B-25636,637,113,5,Clothing,Saree,UPI,26-04-2018,Nishi,Maharashtra,Mumbai
B-25710,616,-69,7,Furniture,Furnishings,Debit Card,05-07-2018,Megha,Maharashtra,Pune
B-25656,624,37,2,Electronics,Electronic Games,Debit Card,11-05-2018,Priyanka,Maharashtra,Pune
B-25919,28,4,1,Clothing,T-shirt,COD,23-12-2018,Neha,Rajasthan,Udaipur
B-25781,584,-444,7,Electronics,Printers,UPI,14-09-2018,Rutuja,Gujarat,Ahmedabad
B-25899,28,6,4,Clothing,Skirt,COD,08-12-2018,Aishwarya,Uttar Pradesh,Prayagraj
B-26093,33,-1,1,Clothing,Saree,Credit Card,27-03-2018,Sarita,Maharashtra,Pune
B-25753,27,-20,2,Clothing,Hankerchief,COD,17-08-2018,Shivam,Uttar Pradesh,Lucknow
B-25858,27,5,2,Clothing,Skirt,COD,13-11-2018,Uudhav,Maharashtra,Mumbai
B-25762,27,4,3,Clothing,Skirt,COD,26-08-2018,Anudeep,Madhya Pradesh,Indore
B-25625,635,-349,5,Clothing,Saree,Debit Card,23-04-2018,Pinky,Jammu and Kashmir,Kashmir
B-25857,598,166,4,Furniture,Bookcases,UPI,10-11-2018,Anand,Madhya Pradesh,Indore
B-25919,636,-204,2,Electronics,Printers,Debit Card,23-12-2018,Neha,Rajasthan,Udaipur
B-25864,27,9,2,Clothing,Hankerchief,COD,15-11-2018,Aromal,Maharashtra,Mumbai
B-25698,27,-6,4,Clothing,Hankerchief,COD,23-06-2018,Amisha,Tamil Nadu,Chennai
B-25959,637,212,8,Electronics,Phones,Debit Card,18-01-2018,Muskan,Madhya Pradesh,Indore
B-26073,290,110,9,Clothing,Stole,UPI,21-03-2018,Pournamasi,Madhya Pradesh,Indore
B-25649,27,-25,2,Clothing,Stole,COD,05-05-2018,Rachna,Haryana,Chandigarh
B-25806,632,-114,4,Furniture,Tables,UPI,06-10-2018,Dhanraj,Madhya Pradesh,Indore
B-25756,643,-45,2,Electronics,Printers,Debit Card,20-08-2018,Mohan,Maharashtra,Mumbai
B-26003,652,13,6,Furniture,Furnishings,Debit Card,08-02-2018,Hitesh,Madhya Pradesh,Bhopal
B-25752,33,-27,1,Furniture,Chairs,Credit Card,14-08-2018,Vaibhav,Madhya Pradesh,Indore
B-25783,26,2,2,Clothing,Hankerchief,COD,15-09-2018,Shivangi,Madhya Pradesh,Indore
B-25802,633,-633,11,Electronics,Accessories,UPI,05-10-2018,Yash,Maharashtra,Mumbai
B-25881,26,9,2,Clothing,Leggings,COD,25-11-2018,Lalita,Uttar Pradesh,Mathura
B-25898,191,93,4,Clothing,Shirt,UPI,07-12-2018,Abhishek,Rajasthan,Udaipur
B-25696,887,80,3,Electronics,Printers,UPI,21-06-2018,Noopur,Karnataka,Bangalore
B-25826,637,261,2,Electronics,Printers,COD,22-10-2018,Tanushree,Maharashtra,Mumbai
B-25745,670,15,5,Furniture,Bookcases,Debit Card,09-08-2018,Kartik,Gujarat,Ahmedabad
B-25943,26,7,4,Clothing,Hankerchief,COD,09-01-2018,Shardul,Gujarat,Ahmedabad
B-26051,676,195,5,Furniture,Bookcases,Debit Card,07-03-2018,Parishi,West Bengal,Kolkata
B-25624,26,12,3,Clothing,Hankerchief,COD,22-04-2018,Vini,Karnataka,Bangalore
B-25723,26,-24,1,Clothing,Stole,COD,18-07-2018,Wale,Maharashtra,Mumbai
B-26052,25,7,2,Clothing,Stole,COD,08-03-2018,Ajay,Karnataka,Bangalore
B-25603,24,-30,1,Furniture,Chairs,COD,03-04-2018,Jahan,Madhya Pradesh,Bhopal
B-25983,32,-12,1,Furniture,Chairs,Credit Card,30-01-2018,Atul,Delhi,Delhi
B-25650,31,-2,2,Clothing,Saree,Credit Card,06-05-2018,Chirag,Maharashtra,Mumbai
B-25656,651,169,5,Electronics,Printers,COD,11-05-2018,Priyanka,Maharashtra,Pune
B-26018,326,107,3,Furniture,Furnishings,UPI,14-02-2018,Aarushi,Tamil Nadu,Chennai
B-25783,30,-6,2,Clothing,Hankerchief,UPI,15-09-2018,Shivangi,Madhya Pradesh,Indore
B-25951,30,5,2,Clothing,Kurti,UPI,13-01-2018,Jesal,West Bengal,Kolkata
B-25974,662,240,2,Furniture,Bookcases,COD,25-01-2018,Manisha,Rajasthan,Udaipur
B-25754,30,-23,2,Clothing,Saree,UPI,18-08-2018,Akshay,Bihar,Patna
B-26073,29,9,3,Clothing,Saree,UPI,21-03-2018,Pournamasi,Madhya Pradesh,Indore
B-25796,28,1,1,Electronics,Accessories,UPI,24-09-2018,Sukrith,Maharashtra,Mumbai
B-25653,28,-3,2,Clothing,Saree,UPI,08-05-2018,Farah,Nagaland,Kohima
B-25884,24,2,4,Clothing,Hankerchief,COD,28-11-2018,Sumeet,Maharashtra,Mumbai
B-25650,28,-26,2,Clothing,Stole,UPI,06-05-2018,Chirag,Maharashtra,Mumbai
B-26045,27,5,1,Clothing,Stole,UPI,03-03-2018,Nidhi,Nagaland,Kohima
B-25672,27,-15,1,Clothing,Stole,UPI,28-05-2018,Akanksha,Andhra Pradesh,Hyderabad
B-25949,24,11,3,Clothing,Hankerchief,COD,13-01-2018,Shantanu,Maharashtra,Mumbai
B-25733,23,-6,4,Clothing,Hankerchief,COD,28-07-2018,Dhirajendu,Maharashtra,Mumbai
B-25697,322,193,5,Electronics,Printers,COD,22-06-2018,Vijay,Jammu and Kashmir,Kashmir
B-25893,688,-103,6,Electronics,Accessories,Debit Card,04-12-2018,Vrinda,Uttar Pradesh,Mathura
B-25802,23,-3,1,Clothing,Shirt,COD,05-10-2018,Yash,Maharashtra,Mumbai
B-25961,26,3,3,Clothing,Skirt,UPI,18-01-2018,Surbhi,Gujarat,Ahmedabad
B-25751,68,-56,2,Electronics,Phones,COD,14-08-2018,Nishant,Maharashtra,Mumbai
B-25814,462,169,4,Clothing,Saree,COD,10-10-2018,Swapnil,Madhya Pradesh,Indore
B-25702,941,203,3,Furniture,Tables,UPI,27-06-2018,Shaily,Maharashtra,Mumbai
B-25896,23,4,2,Clothing,Skirt,COD,05-12-2018,Aman,Maharashtra,Mumbai
B-25969,720,43,2,Electronics,Printers,UPI,21-01-2018,Shreyshi,Gujarat,Surat
B-25778,724,-447,4,Electronics,Electronic Games,UPI,11-09-2018,Surabhi,Maharashtra,Mumbai
B-25859,724,253,2,Furniture,Bookcases,UPI,14-11-2018,Chikku,Madhya Pradesh,Indore
B-25810,26,10,4,Clothing,Hankerchief,UPI,10-10-2018,Nripraj,Punjab,Chandigarh
B-25616,22,-2,3,Clothing,Hankerchief,COD,15-04-2018,Kanak,Goa,Goa
B-25633,711,-8,4,Clothing,Saree,Debit Card,26-04-2018,Amit,Sikkim,Gangtok
B-25753,107,31,5,Clothing,T-shirt,COD,17-08-2018,Shivam,Uttar Pradesh,Lucknow
B-25764,765,-153,2,Electronics,Phones,Debit Card,28-08-2018,Sanjova,Maharashtra,Pune
B-25864,22,8,2,Clothing,Leggings,COD,15-11-2018,Aromal,Maharashtra,Mumbai
B-25725,26,-5,2,Clothing,Stole,UPI,20-07-2018,Anisha,Nagaland,Kohima
B-25858,22,8,3,Clothing,Hankerchief,COD,13-11-2018,Uudhav,Maharashtra,Mumbai
B-25817,743,89,5,Electronics,Printers,UPI,13-10-2018,Praneet,Maharashtra,Mumbai
B-25703,22,-15,4,Clothing,Kurti,COD,28-06-2018,Ekta,Madhya Pradesh,Indore
B-25610,781,594,6,Electronics,Printers,Debit Card,09-04-2018,Yogesh,Bihar,Patna
B-25652,25,-2,5,Clothing,Hankerchief,UPI,08-05-2018,Tushina,Goa,Goa
B-25891,25,2,2,Clothing,Hankerchief,UPI,04-12-2018,Shivani,Madhya Pradesh,Indore
B-25764,119,43,5,Clothing,T-shirt,COD,28-08-2018,Sanjova,Maharashtra,Pune
B-25664,785,52,2,Electronics,Phones,Debit Card,20-05-2018,Pratyusmita,Bihar,Patna
B-25645,183,-66,5,Electronics,Phones,UPI,01-05-2018,Yaanvi,Madhya Pradesh,Indore
B-26008,22,4,1,Clothing,Stole,COD,09-02-2018,Kalyani,Tamil Nadu,Chennai
B-26061,642,180,5,Clothing,Saree,COD,14-03-2018,Anurag,Madhya Pradesh,Indore
B-25781,767,-353,5,Clothing,Trousers,COD,14-09-2018,Rutuja,Gujarat,Ahmedabad
B-25999,770,323,3,Electronics,Accessories,COD,05-02-2018,Diwakar,Delhi,Delhi
B-25783,21,-17,3,Clothing,Shirt,COD,15-09-2018,Shivangi,Madhya Pradesh,Indore
B-25800,21,-6,3,Clothing,Leggings,COD,01-10-2018,Ishit,Maharashtra,Pune
B-26093,492,187,2,Electronics,Accessories,UPI,27-03-2018,Sarita,Maharashtra,Pune
B-25638,816,-96,3,Electronics,Printers,Debit Card,26-04-2018,Parth,Maharashtra,Pune
B-26026,25,2,3,Clothing,Kurti,Credit Card,19-02-2018,Kanak,Goa,Goa
B-25902,802,120,7,Electronics,Accessories,COD,10-12-2018,Ishpreet,Maharashtra,Mumbai
B-25968,811,154,7,Electronics,Accessories,UPI,21-01-2018,Paromita,Punjab,Amritsar
